name,release_date,price,genres,tags,review_count,review_score_text,review_score,platforms,developers,publishers,category_price,release_year
Tobla - Divine Path,2024-03-29,74000.0,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing', 'Adventure', 'Casual', 'Indie']",133,Very Positive,7,"['windows', 'mac', 'linux']",['Nementic Games'],['rokaplay'],Paid,2024
The Rogue Prince of Persia,2024-05-27,229000.0,"['Action', 'Adventure', 'Early Access']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Action', 'Adventure', 'Early Access']",1079,Very Positive,7,"['windows', 'mac', 'linux']",['Evil Empire'],['Ubisoft'],Paid,2024
Meme Mayhem,2024-09-13,145999.0,"['Casual', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing', 'Casual', 'Strategy']",5254,Very Positive,7,"['windows', 'mac', 'linux']",['Cr3 Studio'],['Cr3 Studio'],Paid,2024
Mirage Feathers,2024-09-06,47499.0,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing', 'Action', 'Indie']",1697,Very Positive,7,"['windows', 'mac', 'linux']",['oyasumi Workshop'],['oyasumi Workshop'],Paid,2024
Contractors Showdown,2024-04-25,165999.0,"['Action', 'Simulation']","['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Only', 'In-App Purchases', 'Family Sharing', 'Action', 'Simulation']",1810,Mostly Positive,5,"['windows', 'mac', 'linux']",['Caveman Studio'],['Caveman Studio'],Paid,2024
SAMURAI WARRIORS 4 DX,2024-05-13,642000.0,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action']",343,Very Positive,7,"['windows', 'mac', 'linux']","['KOEI TECMO GAMES CO., LTD.']","[' KOEI TECMO GAMES CO., LTD.']",Paid,2024
Night Raider,2024-01-26,56499.0,"['Adventure', 'Indie']","['Single-player', 'Family Sharing', 'Adventure', 'Indie']",1635,Very Positive,7,"['windows', 'mac', 'linux']",['Tsukuyomi'],['Tsukuyomi'],Paid,2024
The Bonerooms,2024-10-30,19499.0,"['Action', 'Casual', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Partial Controller Support', 'Family Sharing', 'Action', 'Casual', 'Indie']",154,Very Positive,7,"['windows', 'mac', 'linux']",['Jasozz Games'],['Jasozz Games'],Paid,2024
Rogue Fable IV,2024-01-26,106999.0,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']","['Single-player', 'Family Sharing', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",154,Very Positive,7,"['windows', 'mac', 'linux']",['Pixel Forge Games'],['Pixel Forge Games'],Paid,2024
Follow the meaning,2024-11-22,47499.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Indie']",616,Very Positive,7,"['windows', 'mac', 'linux']",['HiKing Mind Studio'],['Second Maze'],Paid,2024
Command & Conquer™ Generals Zero Hour,2024-03-07,0.0,"['Action', 'Adventure', 'RPG', 'Strategy', 'Free To Play']","['Single-player', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing', 'Action', 'Adventure', 'RPG', 'Strategy', 'Free To Play']",3547,Very Positive,7,"['windows', 'mac', 'linux']",['EA Pacific'],['Electronic Arts'],Free,2024
相声模拟器,2024-02-04,28999.0,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie']",1186,Positive,6,"['windows', 'mac', 'linux']",['Wave Ecstacy'],['Wave Ecstacy'],Paid,2024
Folie Fatale,2024-05-30,56499.0,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Family Sharing', 'Adventure', 'Indie', 'Simulation']",1726,Positive,6,"['windows', 'mac', 'linux']",['Kanmidoko (神海処)'],['346lab Localization'],Paid,2024
Once a Porn a Time 2,2024-06-15,130999.0,"['Adventure', 'RPG']","['Single-player', 'Family Sharing', 'Adventure', 'RPG']",134,Mostly Positive,5,"['windows', 'mac', 'linux']",['OPT Studio'],['OPT Studio'],Paid,2024
Fuck You Witch,2024-03-29,90999.0,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing', 'Adventure', 'Indie', 'Simulation']",334,Positive,6,"['windows', 'mac', 'linux']",['Beshbarmak games'],['Beshbarmak games'],Paid,2024
Dishwashing Simulator,2024-04-03,90999.0,['Simulation'],"['Single-player', 'Steam Cloud', 'Family Sharing', 'Simulation']",401,Very Positive,7,"['windows', 'mac', 'linux']","['Frinky', 'Frosty']",['Frinky'],Paid,2024
たねつみの歌,2024-12-13,165999.0,"['Adventure', 'Casual']","['Single-player', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual']",263,Positive,6,"['windows', 'mac', 'linux']",['iMel Inc.'],['ANIPLEX.EXE'],Paid,2024
Inn Tycoon,2024-08-26,89990.0,"['Casual', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Casual', 'Simulation', 'Strategy', 'Early Access']",346,Very Positive,7,"['windows', 'mac', 'linux']",['Evil Goose Games'],"['GameDev.ist', 'Gamersky Games']",Paid,2024
Dawnmaker,2024-07-31,240999.0,['Strategy'],"['Single-player', 'Steam Trading Cards', 'Family Sharing', 'Strategy']",109,Very Positive,7,"['windows', 'mac', 'linux']",['Arpentor Studio'],['Acram Digital'],Paid,2024
Hunky City,2024-10-24,130999.0,"['Adventure', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Indie', 'RPG', 'Simulation']",138,Very Positive,7,"['windows', 'mac', 'linux']",['Team R.P'],['Team R.P'],Paid,2024
Random Legion,2024-05-13,56499.0,"['Simulation', 'Strategy']","['Single-player', 'Family Sharing', 'Simulation', 'Strategy']",141,Positive,6,"['windows', 'mac', 'linux']",['Stardust Light Studio'],['Stardust Light Studio'],Paid,2024
Galaxy Burger,2024-08-23,106999.0,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie', 'Simulation']",1597,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['Galactic Workshop'],['Galactic Workshop'],Paid,2024
Microtopia,2025-02-18,165999.0,"['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Family Sharing', 'Simulation', 'Strategy']",484,Very Positive,7,"['windows', 'mac', 'linux']",['Cordyceps Collective'],"['Goblinz Publishing', 'Gamera Games']",Paid,2025
The Settlers: New Allies,2024-03-26,459000.0,['Strategy'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Strategy']",791,Mixed,4,"['windows', 'mac', 'linux']",['Ubisoft Düsseldorf'],['Ubisoft'],Paid,2024
Prince of Persia The Lost Crown,2024-08-08,459000.0,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Action', 'Adventure']",3119,Very Positive,7,"['windows', 'mac', 'linux']",['Ubisoft Montpellier'],['Ubisoft'],Paid,2024
Planetaries,2024-08-15,165999.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",169,Mixed,4,"['windows', 'mac', 'linux']",['EY-Studio'],['EY-Studio'],Paid,2024
Sex Magic 🔮,2024-02-24,90999.0,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing', 'Casual', 'Indie', 'Simulation']",123,Mostly Positive,5,"['windows', 'mac', 'linux']",['Lust Desires 🖤'],['Lust Desires 🖤'],Paid,2024
SPY-der PIG,2024-02-23,9699.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']","['Single-player', 'Steam Achievements', 'Remote Play Together', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie', 'Sports']",116,Very Positive,7,"['windows', 'mac', 'linux']",['PiHoEntertainment'],['Yin Games'],Paid,2024
Why do you love me?,2024-02-11,9699.0,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Casual', 'Indie']",171,Positive,6,"['windows', 'mac', 'linux']","['Alkinoy', 'Vioser']",['Alkinoy'],Paid,2024
Valefor,2024-11-08,130999.0,"['Indie', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Indie', 'Strategy']",128,Mostly Positive,5,"['windows', 'mac', 'linux']",['Valefor Ltd'],['Valefor Ltd'],Paid,2024
Альтушка для скуфа,2024-04-21,47499.0,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Casual', 'Indie']",8380,Very Positive,7,"['windows', 'mac', 'linux']","['Terletski Games', 'RIKANIMATION']",['Terletski Games'],Paid,2024
KUNKUN Defender,2024-05-02,28999.0,['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Action']",721,Positive,6,"['windows', 'mac', 'linux']",['Seal'],['Seal'],Paid,2024
Pennon and Battle,2024-07-18,134700.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",102,Mostly Positive,5,"['windows', 'mac', 'linux']",['PB Studio'],['Luckycalf'],Paid,2024
Mega Mosaic,2024-05-02,74000.0,['Casual'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Casual']",123,Very Positive,7,"['windows', 'mac', 'linux']",['Mark Ffrench'],['Divide The Plunder'],Paid,2024
Fast Food Simulator,2024-12-10,130999.0,"['Indie', 'Simulation', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Indie', 'Simulation', 'Early Access']",4155,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['No Ceiling Games'],['No Ceiling Games'],Paid,2024
DigDigDrill,2024-12-09,37999.0,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual', 'Indie']",300,Very Positive,7,"['windows', 'mac', 'linux']",['Toorai'],['Toorai'],Paid,2024
Spin Hero,2024-10-08,74000.0,"['Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Indie', 'RPG', 'Strategy']",462,Mostly Positive,5,"['windows', 'mac', 'linux']",['Sphere Studios'],"['Goblinz Publishing', 'Maple Whispering Limited']",Paid,2024
Tower of Mask,2024-12-07,99999.0,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'RPG']",161,Very Positive,7,"['windows', 'mac', 'linux']",['Papertip Studio'],['Papertip Studio'],Paid,2024
Drive Me Crazy,2024-07-12,158000.0,"['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']",329,Mostly Positive,5,"['windows', 'mac', 'linux']",['EE GAMES'],['EE GAMES/Tenth Art Studio'],Paid,2024
Crime Boss: Rockay City,2024-06-18,165999.0,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Action']",4882,Mostly Positive,5,"['windows', 'mac', 'linux']",['INGAME STUDIOS'],['505 Games'],Paid,2024
The Lord of the Rings: Return to Moria™,2024-08-27,206999.0,"['Action', 'Adventure', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'RPG']",6291,Very Positive,7,"['windows', 'mac', 'linux']",['Free Range Games'],['North Beach Games'],Paid,2024
女神保卫战,2024-05-24,90999.0,"['Casual', 'Indie', 'RPG']","['Single-player', 'Family Sharing', 'Casual', 'Indie', 'RPG']",293,Mixed,4,"['windows', 'mac', 'linux']",['我的同居女神竟是小姨子'],['我的同居女神竟是小姨子'],Paid,2024
Call of Duty®: Black Ops 6 - Campaign,2024-10-24,1040000.0,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Captions available', 'In-App Purchases', 'Action']",11049,Mixed,4,"['windows', 'mac', 'linux']","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Activision Shanghai', 'Sledgehammer Games', 'Infinity Ward', 'Demonware']",['Activision'],Paid,2024
Choo-Choose,2024-08-12,9699.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Indie']",230,Mostly Positive,5,"['windows', 'mac', 'linux']",['Lunisky Studio'],['Lunisky Studio'],Paid,2024
Select Oblige,2024-11-08,245999.0,"['Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual']",277,Mixed,4,"['windows', 'mac', 'linux']",['Madosoft'],['HIKARI FIELD'],Paid,2024
The Jackbox Survey Scramble,2024-10-23,90999.0,"['Casual', 'Indie', 'Strategy']","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Remote Play Together', 'Family Sharing', 'Casual', 'Indie', 'Strategy']",224,Very Positive,7,"['windows', 'mac', 'linux']","['Jackbox Games, Inc']","['Jackbox Games, Inc']",Paid,2024
The Anomaly Project,2024-11-21,56499.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Steam Leaderboards', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",191,Very Positive,7,"['windows', 'mac', 'linux']",['Kekdot'],['Kekdot'],Paid,2024
Fears to Fathom - Woodbury Getaway,2024-09-12,90999.0,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Adventure', 'Casual', 'Indie']",2391,Very Positive,7,"['windows', 'mac', 'linux']",['Rayll Studios'],['Rayll Studios'],Paid,2024
Grocery Store Simulator,2024-11-21,130999.0,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing', 'Casual', 'Indie', 'Simulation']",4278,Very Positive,7,"['windows', 'mac', 'linux']",['EXPERIMENT ONE'],['EXPERIMENT ONE'],Paid,2024
Dünnes Eis - Das Spiel zum Song,2024-05-16,37999.0,"['Adventure', 'Indie']","['Single-player', 'Family Sharing', 'Adventure', 'Indie']",457,Positive,6,"['windows', 'mac', 'linux']","['Baumann Bergmann Pokinsson', 'Jan Baumann']","['Lorke Records, Inh. Anne Baumann']",Paid,2024
Delivery Hot,2025-03-12,82499.0,"['Casual', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie', 'RPG', 'Simulation']",171,Positive,6,"['windows', 'mac', 'linux']",['02 studios'],"['Mango Party', 'Mango Party News']",Paid,2025
Fork Road,2024-06-11,37999.0,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Full controller support', 'Family Sharing', 'Adventure', 'Indie', 'Simulation']",590,Mostly Positive,5,"['windows', 'mac', 'linux']",['Simon Au Yeung'],['Simon Au Yeung'],Paid,2024
Taiwan Love Story⁵,2024-12-18,152999.0,"['Casual', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie', 'RPG', 'Simulation']",610,Very Positive,7,"['windows', 'mac', 'linux']","['快樂怪物', '紳士吉娃', 'Maker製造機']","['LewdLoco', 'Mango Party', 'Mango Party News']",Paid,2024
Unpossess,2025-01-10,122999.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",252,Mostly Positive,5,"['windows', 'mac', 'linux']",['Chreseeba Games'],['Chreseeba Games'],Paid,2025
Kurage Life,2025-02-06,99999.0,"['Indie', 'Simulation']","['Single-player', 'Steam Cloud', 'Family Sharing', 'Indie', 'Simulation']",408,Positive,6,"['windows', 'mac', 'linux']",['TAIL-AKI'],"['Mango Party', 'Mango Party News']",Paid,2025
Ells Tales: Egg,2024-06-07,19499.0,['Simulation'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Simulation']",138,Very Positive,7,"['windows', 'mac', 'linux']",['Ells&Pills'],['Ells&Pills'],Paid,2024
The Bathhouse | 地獄銭湯 Restored Ver.,2024-08-09,74000.0,['Indie'],"['Single-player', 'Steam Achievements', 'Family Sharing', 'Indie']",824,Very Positive,7,"['windows', 'mac', 'linux']","[""Chilla's Art""]","[""Chilla's Art""]",Paid,2024
SkyBrew: Entropic Strategist,2024-10-08,152999.0,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",536,Positive,6,"['windows', 'mac', 'linux']",['ATRIC Games'],['ATRIC Games'],Paid,2024
Endoparasitic 2,2024-10-01,106999.0,"['Action', 'Indie']","['Single-player', 'Family Sharing', 'Action', 'Indie']",448,Very Positive,7,"['windows', 'mac', 'linux']",['Deep Root Interactive'],['Deep Root Interactive'],Paid,2024
Himegashima Island,2024-08-02,130999.0,"['Adventure', 'RPG', 'Simulation']","['Single-player', 'Steam Cloud', 'Family Sharing', 'Adventure', 'RPG', 'Simulation']",305,Positive,6,"['windows', 'mac', 'linux']",['Fushidaratei'],['Kagura Games'],Paid,2024
Banebush,2024-12-25,28999.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Indie']",720,Positive,6,"['windows', 'mac', 'linux']",['Hinterland Mood'],['Hinterland Mood'],Paid,2024
FREEDOM WARS Remastered,2025-01-09,399000.0,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing', 'Action']",1037,Mostly Positive,5,"['windows', 'mac', 'linux']",['Dimps Corporation'],['Bandai Namco Entertainment Inc.'],Paid,2025
KILL KILL KILL KILL,2024-08-08,245999.0,['Action'],"['Single-player', 'Family Sharing', 'Action']",103,Positive,6,"['windows', 'mac', 'linux']",['Galactic Geckon'],['Galactic Geckon'],Paid,2024
Skidaddle Skidoodle,2024-08-06,245999.0,['Adventure'],"['Single-player', 'Family Sharing', 'Adventure']",103,Positive,6,"['windows', 'mac', 'linux']",['Galactic Geckon'],['Galactic Geckon'],Paid,2024
Grab and Guts,2024-08-07,245999.0,"['Adventure', 'Casual']","['Single-player', 'Family Sharing', 'Adventure', 'Casual']",103,Positive,6,"['windows', 'mac', 'linux']",['Galactic Geckon'],['Galactic Geckon'],Paid,2024
